destination_id,date,tourist_volume,capacity,tourism_score,water_score,waste_score,traffic_score,environment_score,day_of_week,is_weekend,month,season_code,current_pressure,lag_pressure_1d,lag_pressure_7d_avg,rolling_mean_3d,future_pressure_score,is_synthetic
almora,2025-10-30,4421,8000,41.9,45.0,39.1,35.6,18.5,3,0,10,3,38.83,42.94,44.22,39.7,44.67,1
almora,2025-10-31,3576,8000,45.0,47.1,41.5,38.7,20.0,4,0,10,3,41.39,38.83,44.06,40.45,39.68,1
almora,2025-11-01,5058,8000,54.8,48.1,45.2,51.2,20.4,5,1,11,0,47.23,41.39,44.22,41.05,40.56,1
almora,2025-11-02,4420,8000,50.2,44.8,41.4,46.6,18.1,6,1,11,0,43.34,47.23,42.67,42.48,41.29,1
almora,2025-11-03,3308,8000,37.2,39.1,34.5,31.9,20.1,0,0,11,0,34.64,43.34,41.41,43.99,31.06,1
almora,2025-11-04,3322,8000,37.8,39.5,34.9,32.5,20.4,1,0,11,0,35.12,34.64,41.14,41.74,33.28,1
almora,2025-11-05,2798,8000,38.5,40.1,35.5,33.2,20.8,2,0,11,0,35.74,35.12,40.5,37.7,41.92,1
almora,2025-11-06,3773,8000,38.4,40.0,35.5,33.1,20.7,3,0,11,0,35.67,35.74,39.47,35.16,41.94,1
almora,2025-11-07,3370,8000,32.0,35.5,30.3,26.7,17.5,4,0,11,0,30.29,35.67,39.02,35.51,27.96,1
almora,2025-11-08,4120,8000,51.7,45.9,42.7,48.1,18.9,5,1,11,0,44.63,30.29,37.43,33.9,38.15,1
almora,2025-11-09,6590,8000,59.8,51.6,49.2,56.2,22.9,6,1,11,0,51.39,44.63,37.06,36.86,47.85,1
almora,2025-11-10,3435,8000,37.7,39.5,34.9,32.4,20.4,0,0,11,0,35.05,51.39,38.21,42.11,36.69,1
almora,2025-11-11,3068,8000,36.7,38.8,34.1,31.4,19.9,1,0,11,0,34.25,35.05,38.27,43.69,29.52,1
almora,2025-11-12,2887,8000,33.9,36.8,31.8,28.6,18.4,2,0,11,0,31.84,34.25,38.15,40.23,37.42,1
almora,2025-11-13,3585,8000,32.3,35.7,30.5,27.0,17.6,3,0,11,0,30.51,31.84,37.59,33.71,35.61,1
almora,2025-11-14,4163,8000,37.4,39.3,34.6,32.1,20.2,4,0,11,0,34.82,30.51,36.85,32.2,32.7,1
almora,2025-11-15,5390,8000,55.9,48.9,46.1,52.3,21.0,5,1,11,0,48.16,34.82,37.5,32.39,42.55,1
almora,2025-11-16,4521,8000,56.4,49.2,46.4,52.8,21.2,6,1,11,0,48.5,48.16,38.0,37.83,40.99,1
almora,2025-11-17,2692,8000,32.9,36.1,31.0,27.6,18.0,0,0,11,0,31.06,48.5,37.59,43.83,26.78,1
almora,2025-11-18,2658,8000,35.2,37.8,32.9,29.9,19.1,1,0,11,0,32.98,31.06,37.02,42.57,29.23,1
almora,2025-11-19,2926,8000,37.6,39.4,34.8,32.3,20.3,2,0,11,0,34.98,32.98,36.84,37.51,41.46,1
almora,2025-11-20,3451,8000,36.5,38.7,33.9,31.2,19.8,3,0,11,0,34.06,34.98,37.29,33.0,38.86,1
almora,2025-11-21,2968,8000,33.4,36.5,31.4,28.1,18.2,4,0,11,0,31.43,34.06,37.79,34.0,26.33,1
almora,2025-11-22,4123,8000,56.0,48.9,46.1,52.4,21.0,5,1,11,0,48.17,31.43,37.31,33.49,42.18,1
almora,2025-11-23,5942,8000,56.4,49.2,46.4,52.8,21.2,6,1,11,0,48.55,48.17,37.31,37.89,41.81,1
almora,2025-11-24,2993,8000,33.2,36.3,31.2,27.9,18.1,0,0,11,0,31.27,48.55,37.32,42.72,30.17,1
almora,2025-11-25,2861,8000,34.2,37.0,32.1,28.9,18.6,1,0,11,0,32.14,31.27,37.35,42.66,28.13,1
almora,2025-11-26,3573,8000,41.3,42.0,37.7,36.0,22.1,2,0,11,0,38.05,32.14,37.23,37.32,44.67,1
almora,2025-11-27,3465,8000,35.4,37.9,33.1,30.1,19.2,3,0,11,0,33.16,38.05,37.67,33.82,35.73,1
almora,2025-11-28,3265,8000,34.2,37.0,32.1,28.9,18.6,4,0,11,0,32.14,33.16,37.54,34.45,31.38,1
almora,2025-11-29,4659,8000,59.3,51.2,48.7,55.7,22.6,5,1,11,0,50.96,32.14,37.64,34.45,43.53,1
almora,2025-11-30,5628,8000,52.3,46.3,43.2,48.7,19.2,6,1,11,0,45.14,50.96,38.04,38.75,37.02,1
almora,2025-12-01,2945,8000,38.7,40.2,35.6,33.4,40.8,0,0,12,0,37.87,45.14,37.55,42.74,34.1,1
almora,2025-12-02,2763,8000,28.8,33.2,27.7,23.5,35.9,1,0,12,0,29.6,37.87,38.49,44.65,24.7,1
almora,2025-12-03,3798,8000,38.4,40.0,35.5,33.1,40.7,2,0,12,0,37.67,29.6,38.13,37.54,44.59,1
almora,2025-12-04,3374,8000,38.6,40.1,35.6,33.3,40.8,3,0,12,0,37.83,37.67,38.08,35.05,44.26,1
almora,2025-12-05,3759,8000,43.2,43.3,39.2,37.9,43.1,4,0,12,0,41.62,37.83,38.74,35.03,37.12,1
almora,2025-12-06,4393,8000,55.0,48.2,45.3,51.4,40.5,5,1,12,0,49.39,41.62,40.1,39.04,41.69,1
almora,2025-12-07,4354,8000,57.7,50.1,47.5,54.1,41.9,6,1,12,0,51.65,49.39,39.87,42.95,45.64,1
almora,2025-12-08,3179,8000,37.3,39.2,34.5,32.0,40.2,0,0,12,0,36.72,51.65,40.8,47.55,32.53,1
almora,2025-12-09,2323,8000,30.8,34.6,29.3,25.5,36.9,1,0,12,0,31.27,36.72,40.64,45.92,25.55,1
almora,2025-12-10,3958,8000,35.7,38.1,33.3,30.4,39.3,2,0,12,0,35.38,31.27,40.88,39.88,39.32,1
almora,2025-12-11,4313,8000,43.2,43.3,39.2,37.9,43.1,3,0,12,0,41.61,35.38,40.55,34.46,47.55,1
almora,2025-12-12,2853,8000,36.1,38.4,33.6,30.8,39.6,4,0,12,0,35.71,41.61,41.09,36.09,35.62,1
almora,2025-12-13,5918,8000,61.4,52.7,50.4,57.8,43.7,5,1,12,0,54.74,35.71,40.25,37.57,47.55,1
almora,2025-12-14,5080,8000,57.5,49.9,47.3,53.9,41.7,6,1,12,0,51.44,54.74,41.01,44.02,44.3,1
almora,2025-12-15,3460,8000,36.5,38.7,33.9,31.2,39.8,0,0,12,0,36.07,51.44,40.98,47.3,30.1,1
almora,2025-12-16,3324,8000,39.9,41.0,36.6,34.6,41.4,1,0,12,0,38.86,36.07,40.89,47.42,34.94,1
almora,2025-12-17,3007,8000,34.3,37.1,32.1,29.0,38.7,2,0,12,0,34.21,38.86,41.97,42.12,41.92,1
almora,2025-12-18,3255,8000,34.1,36.9,31.9,28.8,38.5,3,0,12,0,34.01,34.21,41.81,36.38,42.56,1
almora,2025-12-19,3373,8000,44.1,44.0,40.0,38.8,43.5,4,0,12,0,42.38,34.01,40.72,35.69,38.63,1
almora,2025-12-20,4140,8000,53.9,47.4,44.4,50.3,40.0,5,1,12,0,48.46,42.38,41.67,36.86,43.44,1
almora,2025-12-21,3948,8000,52.2,46.3,43.1,48.6,39.1,6,1,12,0,47.04,48.46,40.78,41.62,41.15,1
almora,2025-12-22,3232,8000,36.9,38.9,34.2,31.6,40.0,0,0,12,0,36.4,47.04,40.15,45.96,35.83,1
almora,2025-12-23,2872,8000,36.5,38.7,33.9,31.2,39.8,1,0,12,0,36.06,36.4,40.2,43.97,33.64,1
almora,2025-12-24,3105,8000,33.8,36.7,31.7,28.5,38.4,2,0,12,0,33.78,36.06,39.79,39.83,39.1,1
almora,2025-12-25,3704,8000,37.5,39.4,34.7,32.2,40.3,3,0,12,0,36.88,33.78,39.73,35.41,39.6,1
almora,2025-12-26,3172,8000,39.5,40.8,36.3,34.2,41.3,4,0,12,0,38.59,36.88,40.14,35.57,36.74,1
almora,2025-12-27,4348,8000,54.4,47.8,44.8,50.8,40.2,5,1,12,0,48.86,38.59,39.6,36.42,41.47,1
almora,2025-12-28,4610,8000,54.2,47.6,44.7,50.6,40.1,6,1,12,0,48.7,48.86,39.66,41.45,41.65,1
almora,2025-12-29,3803,8000,34.2,37.1,32.1,28.9,38.6,0,0,12,0,34.14,48.7,39.9,45.38,33.2,1
almora,2025-12-30,4687,8000,47.0,46.0,42.3,41.7,45.0,1,0,12,0,44.79,34.14,39.57,43.9,40.83,1
binsar,2024-01-01,201,3000,6.2,7.5,5.1,5.0,28.6,0,0,1,0,8.37,19.45,19.45,19.45,6.09,1
binsar,2024-01-02,515,3000,17.5,15.4,14.1,10.2,34.2,1,0,1,0,16.87,8.37,17.87,15.76,13.77,1
binsar,2024-01-03,770,3000,19.9,17.1,16.0,12.6,35.5,2,0,1,0,18.9,16.87,17.5,14.9,27.97,1
binsar,2024-01-04,729,3000,20.7,17.7,16.7,13.4,35.8,3,0,1,0,19.55,18.9,17.42,14.72,27.29,1
binsar,2024-01-05,637,3000,17.9,15.7,14.4,10.6,34.4,4,0,1,0,17.22,19.55,17.44,18.44,13.8,1
binsar,2024-01-06,1348,3000,39.1,27.2,28.0,33.5,36.6,5,1,1,0,32.8,17.22,17.12,18.56,23.52,1
binsar,2024-01-07,950,3000,34.6,24.0,24.4,29.0,34.3,6,1,1,0,29.02,32.8,19.02,23.19,24.75,1
binsar,2024-01-08,588,3000,16.0,14.4,12.9,8.7,33.5,0,0,1,0,15.64,29.02,20.39,26.35,14.57,1
binsar,2024-01-09,800,3000,20.3,17.4,16.3,13.0,35.6,1,0,1,0,19.19,15.64,21.43,25.82,16.52,1
binsar,2024-01-10,725,3000,25.2,20.9,20.3,17.9,38.1,2,0,1,0,23.35,19.19,21.76,21.28,27.36,1
binsar,2024-01-11,875,3000,24.1,20.1,19.4,16.8,37.5,3,0,1,0,22.39,23.35,22.4,19.39,27.86,1
binsar,2024-01-12,561,3000,14.4,13.3,11.6,7.1,32.7,4,0,1,0,14.29,22.39,22.8,21.64,12.3,1
binsar,2024-01-13,1403,3000,38.8,27.0,27.7,33.2,36.4,5,1,1,0,32.56,14.29,22.38,20.01,26.77,1
binsar,2024-01-14,1052,3000,34.5,24.0,24.3,28.9,34.3,6,1,1,0,28.98,32.56,22.35,23.08,24.63,1
binsar,2024-01-15,555,3000,15.1,13.8,12.2,7.8,33.1,0,0,1,0,14.92,28.98,22.34,25.28,17.82,1
binsar,2024-01-16,838,3000,26.5,21.8,21.3,19.2,38.8,1,0,1,0,24.42,14.92,22.24,25.48,19.97,1
binsar,2024-01-17,662,3000,20.7,17.7,16.7,13.4,35.9,2,0,1,0,19.6,24.42,22.99,22.77,28.63,1
binsar,2024-01-18,557,3000,18.8,16.4,15.2,11.5,34.9,3,0,1,0,18.0,19.6,22.45,19.64,28.11,1
binsar,2024-01-19,790,3000,19.8,17.0,15.9,12.5,35.4,4,0,1,0,18.79,18.0,21.82,20.67,15.21,1
binsar,2024-01-20,1104,3000,37.9,26.4,27.0,32.3,36.0,5,1,1,0,31.82,18.79,22.47,18.8,29.47,1
binsar,2024-01-21,1396,3000,35.1,24.3,24.8,29.5,34.5,6,1,1,0,29.43,31.82,22.36,22.87,23.85,1
binsar,2024-01-22,562,3000,20.5,17.5,16.5,13.2,35.7,0,0,1,0,19.38,29.43,22.42,26.68,19.71,1
binsar,2024-01-23,741,3000,23.8,19.9,19.1,16.5,37.4,1,0,1,0,22.16,19.38,23.06,26.88,19.52,1
binsar,2024-01-24,511,3000,18.2,15.9,14.6,10.9,34.6,2,0,1,0,17.44,22.16,22.74,23.65,25.82,1
binsar,2024-01-25,666,3000,20.0,17.2,16.1,12.7,35.5,3,0,1,0,19.0,17.44,22.43,19.66,25.8,1
binsar,2024-01-26,667,3000,19.5,16.9,15.7,12.2,35.3,4,0,1,0,18.58,19.0,22.57,19.53,18.91,1
binsar,2024-01-27,1360,3000,34.9,24.2,24.6,29.3,34.4,5,1,1,0,29.25,18.58,22.54,18.34,27.75,1
binsar,2024-01-28,1386,3000,36.9,25.7,26.2,31.3,35.5,6,1,1,0,30.99,29.25,22.18,22.28,25.0,1
binsar,2024-01-29,660,3000,18.3,16.0,14.7,11.0,34.7,0,0,1,0,17.56,30.99,22.4,26.27,15.74,1
binsar,2024-01-30,344,3000,12.0,11.6,9.7,5.0,31.5,1,0,1,0,12.37,17.56,22.14,25.93,8.46,1
binsar,2024-01-31,739,3000,19.3,16.7,15.6,12.0,35.2,2,0,1,0,18.43,12.37,20.74,20.3,25.52,1
binsar,2024-02-01,647,3000,23.0,19.3,18.5,15.7,17.0,3,0,2,0,19.44,18.43,20.88,16.12,25.8,1
binsar,2024-02-02,883,3000,22.3,18.8,18.0,15.0,16.7,4,0,2,0,18.92,19.44,20.95,16.75,16.82,1
binsar,2024-02-03,1362,3000,40.8,28.4,29.3,35.2,17.4,5,1,2,0,32.21,18.92,20.99,18.93,26.06,1
binsar,2024-02-04,1399,3000,36.4,25.3,25.8,30.8,15.2,6,1,2,0,28.54,32.21,21.42,23.52,26.86,1
binsar,2024-02-05,689,3000,19.6,16.9,15.8,12.3,15.3,0,0,2,0,16.61,28.54,21.07,26.55,12.72,1
binsar,2024-02-06,997,3000,24.5,20.3,19.7,17.2,17.7,1,0,2,0,20.7,16.61,20.93,25.78,19.44,1
binsar,2024-02-07,657,3000,16.7,14.9,13.4,9.4,13.8,2,0,2,0,14.21,20.7,22.12,21.95,23.64,1
binsar,2024-02-08,806,3000,20.0,17.2,16.1,12.7,15.5,3,0,2,0,17.0,14.21,21.52,17.17,22.78,1
binsar,2024-02-09,603,3000,19.1,16.5,15.4,11.8,15.0,4,0,2,0,16.19,17.0,21.17,17.3,16.75,1
binsar,2024-02-10,1124,3000,37.5,26.0,26.7,31.9,15.7,5,1,2,0,29.42,16.19,20.78,15.8,24.92,1
binsar,2024-02-11,1005,3000,33.2,23.0,23.3,27.6,13.6,6,1,2,0,25.88,29.42,20.38,20.87,22.34,1
binsar,2024-02-12,680,3000,16.3,14.6,13.1,9.0,13.6,0,0,2,0,13.87,25.88,20.0,23.83,13.86,1
binsar,2024-02-13,878,3000,31.9,25.5,25.6,24.6,21.5,1,0,2,0,26.92,13.87,19.61,23.06,23.2,1
binsar,2024-02-14,363,3000,10.9,10.9,8.9,5.0,11.0,2,0,2,0,9.62,26.92,20.5,22.22,19.92,1
binsar,2024-02-15,697,3000,23.8,19.9,19.1,16.5,17.4,3,0,2,0,20.15,9.62,19.84,16.8,29.54,1
binsar,2024-02-16,812,3000,24.2,20.1,19.4,16.9,17.6,4,0,2,0,20.45,20.15,20.29,18.89,17.41,1
binsar,2024-02-17,1033,3000,34.2,23.8,24.1,28.6,14.1,5,1,2,0,26.74,20.45,20.9,16.74,21.01,1
binsar,2024-02-18,1226,3000,34.9,24.3,24.6,29.3,14.5,6,1,2,0,27.32,26.74,20.52,22.44,21.42,1
binsar,2024-02-19,820,3000,19.6,16.9,15.8,12.3,15.3,0,0,2,0,16.63,27.32,20.72,24.84,12.82,1
binsar,2024-02-20,586,3000,19.8,17.0,15.9,12.5,15.4,1,0,2,0,16.77,16.63,21.12,23.56,11.52,1
binsar,2024-02-21,792,3000,20.7,17.7,16.6,13.4,15.8,2,0,2,0,17.55,16.77,19.67,20.24,26.04,1
binsar,2024-02-22,648,3000,17.1,15.2,13.8,9.8,14.0,3,0,2,0,14.55,17.55,20.8,16.98,23.67,1
binsar,2024-02-23,685,3000,23.8,19.8,19.1,16.5,17.4,4,0,2,0,20.13,14.55,20.0,16.29,14.74,1
binsar,2024-02-24,1108,3000,35.3,24.5,25.0,29.7,14.7,5,1,2,0,27.66,20.13,19.96,17.41,21.47,1
binsar,2024-02-25,1219,3000,35.6,24.7,25.2,30.0,14.8,6,1,2,0,27.86,27.66,20.09,20.78,26.47,1
binsar,2024-02-26,514,3000,15.9,14.4,12.8,8.6,13.5,0,0,2,0,13.58,27.86,20.17,25.22,14.31,1
binsar,2024-02-27,590,3000,21.7,18.4,17.5,14.4,16.4,1,0,2,0,18.4,13.58,19.73,23.04,17.03,1
binsar,2024-02-28,570,3000,17.7,15.6,14.3,10.4,14.3,2,0,2,0,15.05,18.4,19.96,19.95,21.86,1
binsar,2024-02-29,885,3000,22.5,18.9,18.1,15.2,16.7,3,0,2,0,19.04,15.05,19.6,15.67,23.69,1
binsar,2024-03-01,648,3000,20.0,17.2,16.1,12.7,15.5,4,0,3,0,16.94,19.04,20.25,17.49,11.75,1
binsar,2024-03-02,1791,3000,44.3,30.8,32.2,38.7,19.2,5,1,3,0,35.17,16.94,19.79,17.01,30.1,1
binsar,2024-03-03,921,3000,31.3,21.7,21.7,25.7,12.6,6,1,3,0,24.28,35.17,20.86,23.71,23.96,1
binsar,2024-03-04,615,3000,19.5,16.9,15.7,12.2,15.3,0,0,3,0,16.59,24.28,20.35,25.46,12.14,1
binsar,2024-03-05,642,3000,20.9,17.9,16.9,13.6,16.0,1,0,3,0,17.76,16.59,20.78,25.34,12.7,1
binsar,2024-03-06,235,3000,7.0,8.1,5.7,5.0,9.0,2,0,3,0,6.88,17.76,20.69,19.54,13.58,1
binsar,2024-03-07,683,3000,16.8,15.0,13.6,9.5,13.9,3,0,3,0,14.34,6.88,19.52,13.75,23.43,1
binsar,2024-03-08,499,3000,16.8,15.0,13.5,9.5,13.9,4,0,3,0,14.31,14.34,18.85,12.99,14.24,1
binsar,2024-03-09,1157,3000,32.7,22.7,22.9,27.1,13.4,5,1,3,0,25.49,14.31,18.47,11.84,19.07,1
binsar,2024-03-10,1002,3000,35.0,24.3,24.7,29.4,14.5,6,1,3,0,27.38,25.49,17.09,18.05,21.94,1
binsar,2024-03-11,776,3000,21.4,18.2,17.2,14.1,16.2,0,0,3,0,18.17,27.38,17.54,22.39,14.2,1
binsar,2024-03-12,803,3000,20.6,17.6,16.6,13.3,15.8,1,0,3,0,17.48,18.17,17.76,23.68,13.96,1
binsar,2024-03-13,769,3000,21.2,18.0,17.1,13.9,16.1,2,0,3,0,17.97,17.48,17.72,21.01,25.96,1
binsar,2024-03-14,327,3000,10.8,10.7,8.7,5.0,10.9,3,0,3,0,9.51,17.97,19.31,17.87,18.07,1
binsar,2024-03-15,803,3000,22.4,18.9,18.0,15.1,16.7,4,0,3,0,18.97,9.51,18.61,14.99,16.27,1
binsar,2024-03-16,1318,3000,35.2,24.5,24.9,29.6,14.6,5,1,3,0,27.56,18.97,19.28,15.48,24.66,1
binsar,2024-03-17,1492,3000,40.7,28.3,29.3,35.1,17.3,6,1,3,0,32.13,27.56,19.58,18.68,29.61,1
binsar,2024-03-18,719,3000,17.3,15.3,13.9,10.0,14.1,0,0,3,0,14.68,32.13,20.26,26.22,11.72,1
binsar,2024-03-19,629,3000,18.8,16.4,15.2,11.5,14.9,1,0,3,0,16.01,14.68,19.76,24.79,12.37,1
binsar,2024-03-20,888,3000,23.3,19.5,18.7,16.0,17.1,2,0,3,0,19.7,16.01,19.55,20.94,25.49,1
binsar,2024-03-21,647,3000,18.3,16.0,14.7,11.0,14.6,3,0,3,0,15.52,19.7,19.79,16.8,24.81,1
binsar,2024-03-22,772,3000,20.2,17.4,16.3,12.9,15.6,4,0,3,0,17.17,15.52,20.65,17.08,15.33,1
binsar,2024-03-23,1238,3000,39.0,27.1,27.9,33.4,16.5,5,1,3,0,30.74,17.17,20.4,17.47,23.44,1
binsar,2024-03-24,1158,3000,28.5,19.7,19.5,22.9,11.2,6,1,3,0,21.91,30.74,20.85,21.14,16.9,1
binsar,2024-03-25,664,3000,20.5,17.6,16.5,13.2,15.8,0,0,3,0,17.4,21.91,19.39,23.27,11.78,1
binsar,2024-03-26,884,3000,21.6,18.3,17.4,14.3,16.3,1,0,3,0,18.34,17.4,19.78,23.35,19.38,1
binsar,2024-03-27,705,3000,18.3,16.0,14.8,11.0,14.7,2,0,3,0,15.59,18.34,20.11,19.22,22.72,1
binsar,2024-03-28,526,3000,15.3,13.9,12.3,8.0,13.1,3,0,3,0,13.01,15.59,19.52,17.11,20.17,1
binsar,2024-03-29,553,3000,17.7,15.6,14.2,10.4,14.3,4,0,3,0,15.02,13.01,19.17,15.65,12.94,1
binsar,2024-03-30,999,3000,36.3,25.2,25.8,30.7,15.2,5,1,3,0,28.47,15.02,18.86,14.54,26.85,1
binsar,2024-03-31,1171,3000,39.1,27.1,27.9,33.5,16.5,6,1,3,0,30.76,28.47,18.53,18.83,23.26,1
binsar,2024-04-01,708,3000,20.8,17.8,16.7,13.5,15.9,0,0,4,0,17.65,30.76,19.8,24.75,16.9,1
binsar,2024-04-02,559,3000,18.3,16.0,14.7,11.0,14.7,1,0,4,0,15.57,17.65,19.83,25.63,14.72,1
binsar,2024-04-03,702,3000,21.9,18.6,17.7,14.6,16.5,2,0,4,0,18.6,15.57,19.44,21.33,29.46,1
binsar,2024-04-04,477,3000,15.2,13.8,12.3,7.9,13.1,3,0,4,0,12.97,18.6,19.87,17.27,17.69,1
binsar,2024-04-05,750,3000,22.3,18.8,18.0,15.0,16.7,4,0,4,0,18.91,12.97,19.86,15.71,18.69,1
binsar,2024-04-06,943,3000,30.2,20.9,20.9,24.6,12.1,5,1,4,0,23.36,18.91,20.42,16.83,17.38,1
binsar,2024-04-07,1120,3000,35.2,24.5,24.9,29.6,14.6,6,1,4,0,27.56,23.36,19.69,18.41,22.6,1
binsar,2024-04-08,799,3000,24.3,20.2,19.5,17.0,17.6,0,0,4,0,20.55,27.56,19.23,23.28,17.92,1
binsar,2024-04-09,692,3000,23.9,19.9,19.2,16.6,17.5,1,0,4,0,20.24,20.55,19.65,23.82,20.5,1
binsar,2024-04-10,741,3000,21.4,18.2,17.2,14.1,16.2,2,0,4,0,18.17,20.24,20.31,22.79,28.57,1
binsar,2024-04-11,597,3000,17.1,15.2,13.8,9.8,14.1,3,0,4,0,14.59,18.17,20.25,19.66,26.09,1
binsar,2024-04-12,980,3000,24.4,20.3,19.6,17.1,17.7,4,0,4,0,20.68,14.59,20.48,17.67,16.17,1
binsar,2024-04-13,1021,3000,37.5,26.1,26.7,31.9,15.8,5,1,4,0,29.49,20.68,20.74,17.81,26.19,1
binsar,2024-04-14,1417,3000,35.2,24.4,24.8,29.6,14.6,6,1,4,0,27.51,29.49,21.61,21.59,24.42,1
binsar,2024-04-15,690,3000,18.1,15.8,14.5,10.8,14.5,0,0,4,0,15.35,27.51,21.61,25.89,10.48,1
binsar,2024-04-16,564,3000,15.2,13.8,12.3,7.9,13.1,1,0,4,0,12.96,15.35,20.86,24.12,14.73,1
binsar,2024-04-17,475,3000,13.0,12.3,10.5,5.7,12.0,2,0,4,0,11.1,12.96,19.82,18.61,20.17,1
binsar,2024-04-18,574,3000,21.3,18.1,17.1,14.0,16.1,3,0,4,0,18.03,11.1,18.81,13.14,23.24,1
binsar,2024-04-19,355,3000,11.3,11.1,9.1,5.0,11.1,4,0,4,0,9.85,18.03,19.3,14.03,10.48,1
binsar,2024-04-20,1813,3000,43.7,30.4,31.7,38.1,18.9,5,1,4,0,34.65,9.85,17.76,12.99,29.71,1
binsar,2024-04-21,1293,3000,37.8,26.3,27.0,32.2,15.9,6,1,4,0,29.74,34.65,18.49,20.84,26.73,1
binsar,2024-04-22,570,3000,17.6,15.5,14.2,10.3,14.3,0,0,4,0,14.98,29.74,18.81,24.75,12.43,1
binsar,2024-04-23,602,3000,17.8,15.6,14.3,10.5,14.4,1,0,4,0,15.11,14.98,18.76,26.46,14.83,1
binsar,2024-04-24,439,3000,15.7,14.2,12.7,8.4,13.4,2,0,4,0,13.4,15.11,19.07,19.94,19.41,1
binsar,2024-04-25,562,3000,15.6,14.1,12.6,8.3,13.3,3,0,4,0,13.28,13.4,19.4,14.5,25.51,1
binsar,2024-04-26,914,3000,23.9,19.9,19.2,16.6,17.5,4,0,4,0,20.23,13.28,18.72,13.93,17.51,1
binsar,2024-04-27,1162,3000,36.0,25.0,25.5,30.4,15.0,5,1,4,0,28.2,20.23,20.2,15.64,27.11,1
binsar,2024-04-28,1270,3000,35.1,24.4,24.8,29.5,14.5,6,1,4,0,27.44,28.2,19.28,20.57,20.99,1
binsar,2024-04-29,548,3000,16.4,14.7,13.3,9.1,13.7,0,0,4,0,14.0,27.44,18.95,25.29,17.42,1
binsar,2024-04-30,419,3000,14.6,13.4,11.8,7.3,12.8,1,0,4,0,12.5,14.0,18.81,23.21,10.65,1
binsar,2024-05-01,1084,3000,30.3,25.3,24.1,20.5,16.8,2,0,5,1,24.99,12.5,18.44,17.98,29.04,1
binsar,2024-05-02,1274,3000,36.0,29.3,28.7,26.3,19.7,3,0,5,1,29.79,24.99,20.09,17.16,33.85,1
binsar,2024-05-03,994,3000,24.6,21.3,19.6,14.8,13.9,4,0,5,1,20.23,29.79,22.45,22.42,16.86,1
binsar,2024-05-04,1675,3000,49.3,35.2,36.0,41.3,17.8,5,1,5,1,38.79,20.23,22.45,25.0,34.84,1
binsar,2024-05-05,1262,3000,45.4,32.5,32.9,37.4,15.9,6,1,5,1,35.51,38.79,23.96,29.6,33.57,1
binsar,2024-05-06,742,3000,25.5,22.0,20.4,15.8,14.4,0,0,5,1,21.04,35.51,25.12,31.51,19.72,1
binsar,2024-05-07,1035,3000,27.6,23.4,22.0,17.8,15.4,1,0,5,1,22.73,21.04,26.12,31.78,19.01,1
binsar,2024-05-08,918,3000,28.5,24.1,22.7,18.7,15.9,2,0,5,1,23.5,22.73,27.58,26.43,31.23,1
binsar,2024-05-09,1411,3000,33.8,27.8,27.0,24.1,18.6,3,0,5,1,27.98,23.5,27.37,22.42,36.61,1
binsar,2024-05-10,802,3000,27.4,23.3,21.9,17.7,15.4,4,0,5,1,22.63,27.98,27.11,24.74,19.77,1
binsar,2024-05-11,1804,3000,46.0,32.9,33.3,37.9,16.1,5,1,5,1,35.98,22.63,27.45,24.7,33.92,1
binsar,2024-05-12,1594,3000,44.2,31.7,31.9,36.2,15.3,6,1,5,1,34.52,35.98,27.05,28.86,28.65,1
binsar,2024-05-13,741,3000,26.4,22.6,21.1,16.7,14.9,0,0,5,1,21.8,34.52,26.91,31.05,21.03,1
binsar,2024-05-14,1212,3000,28.9,24.3,23.0,19.2,16.1,1,0,5,1,23.85,21.8,27.02,30.77,22.08,1
binsar,2024-05-15,783,3000,25.7,22.1,20.5,15.9,14.5,2,0,5,1,21.14,23.85,27.18,26.72,28.58,1
binsar,2024-05-16,811,3000,28.4,24.0,22.6,18.7,15.9,3,0,5,1,23.43,21.14,26.84,22.26,30.79,1
binsar,2024-05-17,1035,3000,28.0,23.7,22.3,18.2,15.6,4,0,5,1,23.09,23.43,26.19,22.81,18.86,1
binsar,2024-05-18,1338,3000,46.3,33.1,33.5,38.2,16.3,5,1,5,1,36.23,23.09,26.26,22.55,30.25,1
binsar,2024-05-19,1278,3000,42.9,30.7,30.8,34.8,14.6,6,1,5,1,33.39,36.23,26.29,27.58,27.78,1
binsar,2024-05-20,1152,3000,33.5,27.6,26.8,23.8,18.4,0,0,5,1,27.72,33.39,26.13,30.9,24.74,1
binsar,2024-05-21,616,3000,22.5,19.9,17.9,12.8,12.9,1,0,5,1,18.5,27.72,26.98,32.45,19.28,1
binsar,2024-05-22,963,3000,26.4,22.6,21.0,16.6,14.8,2,0,5,1,21.74,18.5,26.21,26.54,27.55,1
binsar,2024-05-23,974,3000,27.8,23.6,22.2,18.1,15.6,3,0,5,1,22.97,21.74,26.3,22.65,27.55,1
binsar,2024-05-24,966,3000,25.2,21.7,20.1,15.4,14.2,4,0,5,1,20.74,22.97,26.23,21.07,17.55,1
binsar,2024-05-25,1512,3000,39.7,28.5,28.3,31.7,13.0,5,1,5,1,30.77,20.74,25.9,21.82,25.18,1
binsar,2024-05-26,1625,3000,40.5,29.1,29.0,32.5,13.4,6,1,5,1,31.44,30.77,25.12,24.83,29.14,1
